order_id,order_date,customer_id,customer_segment,region,sales_channel,product_category,product_name,quantity,currency,unit_price,discount_pct,gross_sales,discount_amount,net_sales,unit_cost,cost_of_goods_sold,shipping_cost,gross_profit,contribution_profit,contribution_margin_pct,delivery_days,customer_satisfaction_1_to_5
ORD-00823,2025-10-22,CUS-0105,Consumer,East,Online,Office Supplies,Paper Pack,2,USD,12,15,24,3.6,20.4,5,10,13.25,10.4,-2.85,-13.97,2,4
ORD-00824,2025-10-22,CUS-0241,Small Business,East,Retail,Accessories,Desk Lamp,10,USD,39,10,390,39,351,16,160,0,191,191,54.42,0,5
ORD-00825,2025-10-23,CUS-0107,Small Business,East,Direct Sales,Office Supplies,Paper Pack,10,USD,12,15,120,18,102,5,50,18.9,52,33.1,32.45,3,5
ORD-00826,2025-10-23,CUS-0175,Small Business,North,Retail,Technology,Monitor,11,USD,249,20,2739,547.8,2191.2,155,1705,0,486.2,486.2,22.19,0,4
ORD-00827,2025-10-23,CUS-0157,Corporate,South,Retail,Furniture,Desk,12,USD,350,0,4200,0,4200,210,2520,0,1680,1680,40,0,5
ORD-00828,2025-10-23,CUS-0203,Small Business,South,Online,Technology,Laptop,4,USD,899,5,3596,179.8,3416.2,610,2440,15.03,976.2,961.17,28.14,3,5
ORD-00829,2025-10-23,CUS-0176,Consumer,South,Retail,Furniture,Office Chair,4,USD,195,15,780,117,663,105,420,0,243,243,36.65,0,5
ORD-00830,2025-10-23,CUS-0048,Consumer,West,Retail,Office Supplies,Paper Pack,5,USD,12,15,60,9,51,5,25,0,26,26,50.98,0,5
ORD-00831,2025-10-24,CUS-0152,Corporate,North,Online,Technology,Monitor,5,USD,249,0,1245,0,1245,155,775,17.09,470,452.91,36.38,8,3
ORD-00832,2025-10-24,CUS-0099,Small Business,North,Direct Sales,Furniture,Desk,10,USD,350,5,3500,175,3325,210,2100,24.72,1225,1200.28,36.1,3,4
ORD-00833,2025-10-24,CUS-0166,Consumer,North,Online,Technology,Keyboard,4,USD,65,0,260,0,260,28,112,16.17,148,131.83,50.7,4,4
ORD-00834,2025-10-24,CUS-0218,Corporate,West,Retail,Technology,Laptop,8,USD,899,0,7192,0,7192,610,4880,0,2312,2312,32.15,0,5
ORD-00835,2025-10-25,CUS-0064,Corporate,North,Retail,Furniture,Office Chair,10,USD,195,20,1950,390,1560,105,1050,0,510,510,32.69,0,4
ORD-00836,2025-10-25,CUS-0195,Corporate,South,Online,Furniture,Office Chair,2,USD,195,20,390,78,312,105,210,12.69,102,89.31,28.63,4,4
ORD-00837,2025-10-25,CUS-0188,Small Business,West,Online,Accessories,Desk Lamp,4,USD,39,15,156,23.4,132.6,16,64,11.56,68.6,57.04,43.02,4,5
ORD-00838,2025-10-25,CUS-0026,Consumer,South,Online,Office Supplies,Notebook Set,5,USD,18,15,90,13.5,76.5,7,35,13.61,41.5,27.89,36.46,5,4
ORD-00839,2025-10-25,CUS-0243,Consumer,North,Retail,Accessories,Backpack,1,USD,59,0,59,0,59,25,25,0,34,34,57.63,0,5
ORD-00840,2025-10-25,CUS-0095,Consumer,East,Retail,Office Supplies,Printer Ink,3,USD,49,0,147,0,147,24,72,0,75,75,51.02,0,4
ORD-00841,2025-10-26,CUS-0056,Consumer,East,Online,Office Supplies,Printer Ink,5,USD,49,0,245,0,245,24,120,11.37,125,113.63,46.38,2,4
ORD-00842,2025-10-26,CUS-0098,Consumer,North,Online,Furniture,Office Chair,4,USD,195,0,780,0,780,105,420,13.75,360,346.25,44.39,2,4
ORD-00843,2025-10-26,CUS-0037,Consumer,South,Retail,Office Supplies,Printer Ink,4,USD,49,20,196,39.2,156.8,24,96,0,60.8,60.8,38.78,0,5
ORD-00844,2025-10-26,CUS-0239,Corporate,West,Retail,Office Supplies,Printer Ink,2,USD,49,20,98,19.6,78.4,24,48,0,30.4,30.4,38.78,0,5
ORD-00845,2025-10-26,CUS-0171,Consumer,North,Retail,Technology,Laptop,1,USD,899,15,899,134.85,764.15,610,610,0,154.15,154.15,20.17,0,5
ORD-00846,2025-10-27,CUS-0182,Small Business,South,Retail,Technology,Laptop,6,USD,899,0,5394,0,5394,610,3660,0,1734,1734,32.15,0,5
ORD-00847,2025-10-27,CUS-0204,Small Business,North,Online,Office Supplies,Paper Pack,11,USD,12,5,132,6.6,125.4,5,55,22.38,70.4,48.02,38.29,7,4
ORD-00848,2025-10-27,CUS-0176,Consumer,South,Retail,Office Supplies,Paper Pack,2,USD,12,15,24,3.6,20.4,5,10,0,10.4,10.4,50.98,0,5
ORD-00849,2025-10-27,CUS-0048,Consumer,West,Online,Office Supplies,Notebook Set,2,USD,18,10,36,3.6,32.4,7,14,11.08,18.4,7.32,22.59,6,4
ORD-00850,2025-10-28,CUS-0208,Small Business,East,Retail,Technology,Keyboard,9,USD,65,15,585,87.75,497.25,28,252,0,245.25,245.25,49.32,0,5
ORD-00851,2025-10-29,CUS-0201,Small Business,South,Online,Office Supplies,Printer Ink,3,USD,49,0,147,0,147,24,72,9.79,75,65.21,44.36,5,4
ORD-00852,2025-10-29,CUS-0219,Corporate,North,Direct Sales,Technology,Keyboard,20,USD,65,0,1300,0,1300,28,560,28.59,740,711.41,54.72,5,3
ORD-00853,2025-10-29,CUS-0220,Consumer,West,Online,Accessories,Backpack,3,USD,59,10,177,17.7,159.3,25,75,12.87,84.3,71.43,44.84,3,4
ORD-00854,2025-10-29,CUS-0101,Corporate,West,Retail,Office Supplies,Notebook Set,7,USD,18,20,126,25.2,100.8,7,49,0,51.8,51.8,51.39,0,5
ORD-00855,2025-10-30,CUS-0112,Corporate,West,Online,Accessories,Backpack,21,USD,59,5,1239,61.95,1177.05,25,525,32.42,652.05,619.63,52.64,2,5
ORD-00856,2025-10-30,CUS-0124,Corporate,West,Retail,Accessories,Desk Lamp,8,USD,39,0,312,0,312,16,128,0,184,184,58.97,0,5
ORD-00857,2025-10-30,CUS-0017,Consumer,West,Retail,Office Supplies,Paper Pack,1,USD,12,5,12,0.6,11.4,5,5,0,6.4,6.4,56.14,0,4
ORD-00858,2025-10-31,CUS-0163,Corporate,South,Online,Furniture,Office Chair,2,USD,195,20,390,78,312,105,210,13.2,102,88.8,28.46,4,5
ORD-00859,2025-10-31,CUS-0197,Small Business,North,Direct Sales,Furniture,Desk,2,USD,350,10,700,70,630,210,420,13.04,210,196.96,31.26,6,4
ORD-00860,2025-10-31,CUS-0200,Corporate,North,Retail,Technology,Monitor,3,USD,249,20,747,149.4,597.6,155,465,0,132.6,132.6,22.19,0,5
ORD-00861,2025-10-31,CUS-0085,Small Business,East,Direct Sales,Office Supplies,Paper Pack,9,USD,12,0,108,0,108,5,45,16.21,63,46.79,43.32,8,4
ORD-00862,2025-11-01,CUS-0170,Corporate,East,Retail,Technology,Keyboard,22,USD,65,0,1430,0,1430,28,616,0,814,814,56.92,0,4
ORD-00863,2025-11-01,CUS-0231,Corporate,South,Retail,Office Supplies,Printer Ink,8,USD,49,5,392,19.6,372.4,24,192,0,180.4,180.4,48.44,0,5
ORD-00864,2025-11-02,CUS-0245,Small Business,North,Retail,Furniture,Office Chair,8,USD,195,10,1560,156,1404,105,840,0,564,564,40.17,0,4
ORD-00865,2025-11-02,CUS-0118,Small Business,South,Direct Sales,Accessories,Desk Lamp,9,USD,39,0,351,0,351,16,144,18.69,207,188.31,53.65,8,4
ORD-00866,2025-11-02,CUS-0175,Small Business,North,Direct Sales,Accessories,Backpack,4,USD,59,10,236,23.6,212.4,25,100,17.66,112.4,94.74,44.6,2,4
ORD-00867,2025-11-03,CUS-0238,Consumer,East,Direct Sales,Accessories,Backpack,1,USD,59,10,59,5.9,53.1,25,25,8.17,28.1,19.93,37.53,4,5
ORD-00868,2025-11-04,CUS-0061,Small Business,South,Retail,Furniture,Desk,2,USD,350,10,700,70,630,210,420,0,210,210,33.33,0,5
ORD-00869,2025-11-04,CUS-0219,Corporate,North,Direct Sales,Accessories,Backpack,2,USD,59,5,118,5.9,112.1,25,50,13.07,62.1,49.03,43.74,4,4
ORD-00870,2025-11-04,CUS-0163,Corporate,South,Retail,Accessories,Desk Lamp,12,USD,39,15,468,70.2,397.8,16,192,0,205.8,205.8,51.73,0,5
ORD-00871,2025-11-04,CUS-0243,Consumer,North,Online,Office Supplies,Notebook Set,1,USD,18,0,18,0,18,7,7,9.29,11,1.71,9.5,5,4
ORD-00872,2025-11-05,CUS-0004,Corporate,North,Online,Office Supplies,Printer Ink,22,USD,49,0,1078,0,1078,24,528,39.16,550,510.84,47.39,7,5
ORD-00873,2025-11-05,CUS-0098,Consumer,North,Retail,Office Supplies,Paper Pack,2,USD,12,15,24,3.6,20.4,5,10,0,10.4,10.4,50.98,0,4
ORD-00874,2025-11-05,CUS-0170,Corporate,East,Direct Sales,Furniture,Office Chair,22,USD,195,0,4290,0,4290,105,2310,38.55,1980,1941.45,45.26,4,4
ORD-00875,2025-11-06,CUS-0026,Consumer,South,Retail,Furniture,Desk,1,USD,350,15,350,52.5,297.5,210,210,0,87.5,87.5,29.41,0,4
ORD-00876,2025-11-06,CUS-0163,Corporate,South,Retail,Accessories,Backpack,3,USD,59,15,177,26.55,150.45,25,75,0,75.45,75.45,50.15,0,5
ORD-00877,2025-11-06,CUS-0111,Corporate,North,Online,Accessories,Backpack,3,USD,59,0,177,0,177,25,75,14.62,102,87.38,49.37,5,4
ORD-00878,2025-11-07,CUS-0094,Corporate,West,Online,Technology,Keyboard,1,USD,65,5,65,3.25,61.75,28,28,6.7,33.75,27.05,43.81,4,5
ORD-00879,2025-11-07,CUS-0006,Small Business,South,Direct Sales,Technology,Keyboard,1,USD,65,10,65,6.5,58.5,28,28,9.78,30.5,20.72,35.42,2,4
ORD-00880,2025-11-08,CUS-0132,Small Business,South,Retail,Technology,Keyboard,1,USD,65,20,65,13,52,28,28,0,24,24,46.15,0,5
ORD-00881,2025-11-09,CUS-0009,Small Business,East,Retail,Accessories,Backpack,2,USD,59,5,118,5.9,112.1,25,50,0,62.1,62.1,55.4,0,5
ORD-00882,2025-11-09,CUS-0201,Small Business,South,Direct Sales,Technology,Monitor,3,USD,249,0,747,0,747,155,465,9.79,282,272.21,36.44,5,4
ORD-00883,2025-11-10,CUS-0087,Consumer,North,Retail,Furniture,Desk,5,USD,350,5,1750,87.5,1662.5,210,1050,0,612.5,612.5,36.84,0,4
ORD-00884,2025-11-10,CUS-0154,Consumer,South,Retail,Office Supplies,Paper Pack,1,USD,12,0,12,0,12,5,5,0,7,7,58.33,0,5
ORD-00885,2025-11-14,CUS-0190,Consumer,West,Online,Technology,Monitor,4,USD,249,10,996,99.6,896.4,155,620,12.06,276.4,264.34,29.49,3,5
ORD-00886,2025-11-14,CUS-0007,Small Business,South,Online,Accessories,Backpack,3,USD,59,0,177,0,177,25,75,10.58,102,91.42,51.65,6,3
ORD-00887,2025-11-14,CUS-0080,Consumer,West,Retail,Furniture,Office Chair,1,USD,195,20,195,39,156,105,105,0,51,51,32.69,0,5
ORD-00888,2025-11-14,CUS-0027,Corporate,North,Online,Office Supplies,Printer Ink,12,USD,49,5,588,29.4,558.6,24,288,23.89,270.6,246.71,44.17,7,3
ORD-00889,2025-11-14,CUS-0061,Small Business,South,Retail,Technology,Keyboard,1,USD,65,10,65,6.5,58.5,28,28,0,30.5,30.5,52.14,0,5
ORD-00890,2025-11-15,CUS-0107,Small Business,East,Direct Sales,Office Supplies,Notebook Set,1,USD,18,15,18,2.7,15.3,7,7,8.61,8.3,-0.31,-2.03,1,5
ORD-00891,2025-11-16,CUS-0005,Consumer,East,Online,Office Supplies,Paper Pack,4,USD,12,0,48,0,48,5,20,10.01,28,17.99,37.48,5,5
ORD-00892,2025-11-17,CUS-0220,Consumer,West,Retail,Technology,Laptop,3,USD,899,5,2697,134.85,2562.15,610,1830,0,732.15,732.15,28.58,0,5
ORD-00893,2025-11-17,CUS-0124,Corporate,West,Retail,Accessories,Desk Lamp,18,USD,39,0,702,0,702,16,288,0,414,414,58.97,0,5
ORD-00894,2025-11-18,CUS-0055,Corporate,East,Retail,Technology,Monitor,18,USD,249,10,4482,448.2,4033.8,155,2790,0,1243.8,1243.8,30.83,0,5
ORD-00895,2025-11-18,CUS-0069,Small Business,West,Online,Accessories,Desk Lamp,2,USD,39,0,78,0,78,16,32,8.16,46,37.84,48.51,6,4
ORD-00896,2025-11-19,CUS-0089,Consumer,West,Online,Technology,Monitor,2,USD,249,20,498,99.6,398.4,155,310,6.54,88.4,81.86,20.55,9,3
ORD-00897,2025-11-20,CUS-0089,Consumer,West,Retail,Technology,Laptop,3,USD,899,0,2697,0,2697,610,1830,0,867,867,32.15,0,5
ORD-00898,2025-11-20,CUS-0204,Small Business,North,Direct Sales,Office Supplies,Printer Ink,12,USD,49,0,588,0,588,24,288,25.99,300,274.01,46.6,8,4
ORD-00899,2025-11-21,CUS-0224,Consumer,West,Online,Office Supplies,Paper Pack,3,USD,12,20,36,7.2,28.8,5,15,15.24,13.8,-1.44,-5,8,3
ORD-00900,2025-11-21,CUS-0004,Corporate,North,Online,Furniture,Desk,14,USD,350,5,4900,245,4655,210,2940,23.7,1715,1691.3,36.33,7,3
ORD-00901,2025-11-21,CUS-0077,Consumer,South,Direct Sales,Technology,Keyboard,3,USD,65,15,195,29.25,165.75,28,84,9.37,81.75,72.38,43.67,1,4
ORD-00902,2025-11-21,CUS-0167,Corporate,North,Direct Sales,Furniture,Office Chair,6,USD,195,10,1170,117,1053,105,630,13.99,423,409.01,38.84,6,5
ORD-00903,2025-11-22,CUS-0079,Consumer,North,Retail,Accessories,Backpack,1,USD,59,15,59,8.85,50.15,25,25,0,25.15,25.15,50.15,0,5
ORD-00904,2025-11-24,CUS-0030,Small Business,West,Retail,Technology,Monitor,1,USD,249,20,249,49.8,199.2,155,155,0,44.2,44.2,22.19,0,4
ORD-00905,2025-11-24,CUS-0055,Corporate,East,Online,Office Supplies,Printer Ink,12,USD,49,0,588,0,588,24,288,21.42,300,278.58,47.38,2,5
ORD-00906,2025-11-24,CUS-0216,Small Business,North,Retail,Furniture,Desk,8,USD,350,20,2800,560,2240,210,1680,0,560,560,25,0,4
ORD-00907,2025-11-24,CUS-0167,Corporate,North,Direct Sales,Office Supplies,Printer Ink,7,USD,49,0,343,0,343,24,168,16.27,175,158.73,46.28,4,4
ORD-00908,2025-11-24,CUS-0062,Consumer,East,Direct Sales,Technology,Keyboard,4,USD,65,15,260,39,221,28,112,9.14,109,99.86,45.19,2,4
ORD-00909,2025-11-25,CUS-0092,Consumer,North,Retail,Accessories,Backpack,1,USD,59,20,59,11.8,47.2,25,25,0,22.2,22.2,47.03,0,5
ORD-00910,2025-11-25,CUS-0060,Small Business,South,Online,Accessories,Desk Lamp,7,USD,39,0,273,0,273,16,112,18.54,161,142.46,52.18,8,4
ORD-00911,2025-11-25,CUS-0197,Small Business,North,Online,Technology,Keyboard,4,USD,65,15,260,39,221,28,112,17.26,109,91.74,41.51,2,5
ORD-00912,2025-11-26,CUS-0068,Consumer,East,Direct Sales,Furniture,Office Chair,2,USD,195,0,390,0,390,105,210,14.2,180,165.8,42.51,7,4
ORD-00913,2025-11-26,CUS-0078,Small Business,South,Retail,Accessories,Backpack,8,USD,59,10,472,47.2,424.8,25,200,0,224.8,224.8,52.92,0,5
ORD-00914,2025-11-26,CUS-0204,Small Business,North,Retail,Office Supplies,Notebook Set,10,USD,18,20,180,36,144,7,70,0,74,74,51.39,0,4
ORD-00915,2025-11-27,CUS-0214,Consumer,East,Direct Sales,Technology,Laptop,2,USD,899,0,1798,0,1798,610,1220,10.81,578,567.19,31.55,2,5
ORD-00916,2025-11-27,CUS-0177,Consumer,West,Online,Office Supplies,Printer Ink,1,USD,49,0,49,0,49,24,24,9.44,25,15.56,31.76,5,4
ORD-00917,2025-11-27,CUS-0244,Consumer,North,Online,Technology,Keyboard,3,USD,65,15,195,29.25,165.75,28,84,13.01,81.75,68.74,41.47,1,5
ORD-00918,2025-11-28,CUS-0203,Small Business,South,Online,Office Supplies,Paper Pack,4,USD,12,10,48,4.8,43.2,5,20,13.49,23.2,9.71,22.48,2,4
ORD-00919,2025-11-28,CUS-0088,Consumer,East,Online,Accessories,Desk Lamp,4,USD,39,10,156,15.6,140.4,16,64,15.46,76.4,60.94,43.4,3,5
ORD-00920,2025-11-28,CUS-0212,Small Business,West,Direct Sales,Office Supplies,Printer Ink,12,USD,49,5,588,29.4,558.6,24,288,26.43,270.6,244.17,43.71,7,4
ORD-00921,2025-11-28,CUS-0126,Corporate,East,Retail,Furniture,Office Chair,1,USD,195,15,195,29.25,165.75,105,105,0,60.75,60.75,36.65,0,5
ORD-00922,2025-11-28,CUS-0098,Consumer,North,Retail,Furniture,Desk,2,USD,350,15,700,105,595,210,420,0,175,175,29.41,0,5
ORD-00923,2025-11-29,CUS-0099,Small Business,North,Direct Sales,Technology,Monitor,11,USD,249,5,2739,136.95,2602.05,155,1705,20.26,897.05,876.79,33.7,2,5
ORD-00924,2025-11-29,CUS-0041,Small Business,East,Direct Sales,Technology,Keyboard,11,USD,65,15,715,107.25,607.75,28,308,24.14,299.75,275.61,45.35,2,5
ORD-00925,2025-11-29,CUS-0202,Small Business,East,Retail,Office Supplies,Paper Pack,10,USD,12,10,120,12,108,5,50,0,58,58,53.7,0,4
ORD-00926,2025-11-30,CUS-0220,Consumer,West,Online,Furniture,Office Chair,3,USD,195,0,585,0,585,105,315,8.47,270,261.53,44.71,8,4
ORD-00927,2025-11-30,CUS-0234,Consumer,East,Online,Furniture,Office Chair,1,USD,195,20,195,39,156,105,105,6.49,51,44.51,28.53,6,5
ORD-00928,2025-11-30,CUS-0171,Consumer,North,Online,Technology,Keyboard,3,USD,65,20,195,39,156,28,84,16.42,72,55.58,35.63,1,5
ORD-00929,2025-12-01,CUS-0209,Small Business,West,Retail,Technology,Laptop,11,USD,899,20,9889,1977.8,7911.2,610,6710,0,1201.2,1201.2,15.18,0,5
ORD-00930,2025-12-01,CUS-0090,Small Business,West,Direct Sales,Furniture,Office Chair,2,USD,195,10,390,39,351,105,210,13.61,141,127.39,36.29,1,4
ORD-00931,2025-12-02,CUS-0019,Corporate,North,Online,Technology,Monitor,20,USD,249,0,4980,0,4980,155,3100,30.38,1880,1849.62,37.14,2,5
ORD-00932,2025-12-02,CUS-0132,Small Business,South,Direct Sales,Accessories,Desk Lamp,5,USD,39,20,195,39,156,16,80,11.71,76,64.29,41.21,8,4
ORD-00933,2025-12-02,CUS-0075,Small Business,South,Direct Sales,Technology,Monitor,6,USD,249,0,1494,0,1494,155,930,15.41,564,548.59,36.72,2,4
ORD-00934,2025-12-02,CUS-0184,Corporate,East,Retail,Technology,Keyboard,1,USD,65,15,65,9.75,55.25,28,28,0,27.25,27.25,49.32,0,4
ORD-00935,2025-12-03,CUS-0184,Corporate,East,Online,Office Supplies,Paper Pack,7,USD,12,5,84,4.2,79.8,5,35,17.12,44.8,27.68,34.69,7,4
ORD-00936,2025-12-03,CUS-0027,Corporate,North,Online,Office Supplies,Printer Ink,12,USD,49,0,588,0,588,24,288,23.42,300,276.58,47.04,3,4
ORD-00937,2025-12-03,CUS-0235,Consumer,West,Online,Accessories,Backpack,1,USD,59,20,59,11.8,47.2,25,25,8.96,22.2,13.24,28.05,2,5
ORD-00938,2025-12-03,CUS-0151,Corporate,South,Retail,Accessories,Desk Lamp,23,USD,39,0,897,0,897,16,368,0,529,529,58.97,0,4
ORD-00939,2025-12-04,CUS-0119,Small Business,South,Direct Sales,Office Supplies,Paper Pack,12,USD,12,20,144,28.8,115.2,5,60,26.26,55.2,28.94,25.12,4,4
ORD-00940,2025-12-04,CUS-0224,Consumer,West,Online,Accessories,Backpack,3,USD,59,0,177,0,177,25,75,14.04,102,87.96,49.69,5,4
ORD-00941,2025-12-04,CUS-0087,Consumer,North,Direct Sales,Furniture,Desk,3,USD,350,5,1050,52.5,997.5,210,630,14.52,367.5,352.98,35.39,2,5
ORD-00942,2025-12-06,CUS-0204,Small Business,North,Retail,Office Supplies,Paper Pack,11,USD,12,15,132,19.8,112.2,5,55,0,57.2,57.2,50.98,0,5
ORD-00943,2025-12-06,CUS-0127,Small Business,West,Retail,Technology,Keyboard,11,USD,65,0,715,0,715,28,308,0,407,407,56.92,0,5
ORD-00944,2025-12-06,CUS-0197,Small Business,North,Direct Sales,Furniture,Desk,2,USD,350,10,700,70,630,210,420,11.64,210,198.36,31.49,3,5
ORD-00945,2025-12-06,CUS-0013,Consumer,South,Online,Furniture,Office Chair,5,USD,195,10,975,97.5,877.5,105,525,12.62,352.5,339.88,38.73,9,3
ORD-00946,2025-12-07,CUS-0155,Corporate,West,Online,Office Supplies,Printer Ink,5,USD,49,10,245,24.5,220.5,24,120,12.1,100.5,88.4,40.09,9,4
ORD-00947,2025-12-07,CUS-0071,Consumer,South,Retail,Furniture,Office Chair,4,USD,195,0,780,0,780,105,420,0,360,360,46.15,0,4
ORD-00948,2025-12-08,CUS-0112,Corporate,West,Retail,Office Supplies,Notebook Set,10,USD,18,15,180,27,153,7,70,0,83,83,54.25,0,4
ORD-00949,2025-12-09,CUS-0116,Consumer,North,Online,Office Supplies,Paper Pack,3,USD,12,15,36,5.4,30.6,5,15,8.14,15.6,7.46,24.38,8,4
ORD-00950,2025-12-10,CUS-0087,Consumer,North,Direct Sales,Technology,Monitor,1,USD,249,15,249,37.35,211.65,155,155,12.61,56.65,44.04,20.81,6,3
ORD-00951,2025-12-10,CUS-0019,Corporate,North,Direct Sales,Office Supplies,Paper Pack,2,USD,12,20,24,4.8,19.2,5,10,8.65,9.2,0.55,2.86,1,5
ORD-00952,2025-12-11,CUS-0025,Corporate,West,Retail,Office Supplies,Paper Pack,11,USD,12,5,132,6.6,125.4,5,55,0,70.4,70.4,56.14,0,5
ORD-00953,2025-12-11,CUS-0115,Corporate,North,Online,Accessories,Desk Lamp,17,USD,39,15,663,99.45,563.55,16,272,28.47,291.55,263.08,46.68,8,4
ORD-00954,2025-12-12,CUS-0153,Consumer,West,Retail,Technology,Keyboard,3,USD,65,20,195,39,156,28,84,0,72,72,46.15,0,5
ORD-00955,2025-12-12,CUS-0060,Small Business,South,Direct Sales,Office Supplies,Notebook Set,11,USD,18,5,198,9.9,188.1,7,77,21.17,111.1,89.93,47.81,9,3
ORD-00956,2025-12-12,CUS-0026,Consumer,South,Retail,Technology,Laptop,4,USD,899,20,3596,719.2,2876.8,610,2440,0,436.8,436.8,15.18,0,5
ORD-00957,2025-12-13,CUS-0070,Small Business,West,Retail,Accessories,Backpack,9,USD,59,10,531,53.1,477.9,25,225,0,252.9,252.9,52.92,0,5
ORD-00958,2025-12-13,CUS-0127,Small Business,West,Retail,Technology,Laptop,8,USD,899,20,7192,1438.4,5753.6,610,4880,0,873.6,873.6,15.18,0,5
ORD-00959,2025-12-14,CUS-0216,Small Business,North,Direct Sales,Technology,Laptop,10,USD,899,10,8990,899,8091,610,6100,23.26,1991,1967.74,24.32,4,5
ORD-00960,2025-12-14,CUS-0106,Consumer,North,Online,Furniture,Office Chair,3,USD,195,20,585,117,468,105,315,15.15,153,137.85,29.46,3,4
ORD-00961,2025-12-14,CUS-0231,Corporate,South,Retail,Furniture,Desk,4,USD,350,10,1400,140,1260,210,840,0,420,420,33.33,0,4
ORD-00962,2025-12-14,CUS-0230,Consumer,South,Retail,Furniture,Office Chair,5,USD,195,0,975,0,975,105,525,0,450,450,46.15,0,5
ORD-00963,2025-12-15,CUS-0192,Corporate,West,Retail,Accessories,Desk Lamp,3,USD,39,0,117,0,117,16,48,0,69,69,58.97,0,5
ORD-00964,2025-12-16,CUS-0077,Consumer,South,Direct Sales,Office Supplies,Notebook Set,5,USD,18,0,90,0,90,7,35,10.55,55,44.45,49.39,9,3
ORD-00965,2025-12-17,CUS-0205,Small Business,West,Online,Office Supplies,Printer Ink,8,USD,49,0,392,0,392,24,192,18.95,200,181.05,46.19,3,4
ORD-00966,2025-12-17,CUS-0166,Consumer,North,Retail,Office Supplies,Printer Ink,4,USD,49,0,196,0,196,24,96,0,100,100,51.02,0,5
ORD-00967,2025-12-18,CUS-0188,Small Business,West,Retail,Accessories,Desk Lamp,10,USD,39,20,390,78,312,16,160,0,152,152,48.72,0,5
ORD-00968,2025-12-19,CUS-0208,Small Business,East,Direct Sales,Technology,Laptop,7,USD,899,20,6293,1258.6,5034.4,610,4270,19.2,764.4,745.2,14.8,1,5
ORD-00969,2025-12-19,CUS-0216,Small Business,North,Online,Accessories,Backpack,7,USD,59,15,413,61.95,351.05,25,175,15.22,176.05,160.83,45.81,8,4
ORD-00970,2025-12-19,CUS-0089,Consumer,West,Direct Sales,Accessories,Desk Lamp,5,USD,39,5,195,9.75,185.25,16,80,15.55,105.25,89.7,48.42,3,5
ORD-00971,2025-12-19,CUS-0241,Small Business,East,Retail,Technology,Laptop,9,USD,899,15,8091,1213.65,6877.35,610,5490,0,1387.35,1387.35,20.17,0,4
ORD-00972,2025-12-19,CUS-0092,Consumer,North,Retail,Technology,Keyboard,4,USD,65,20,260,52,208,28,112,0,96,96,46.15,0,5
ORD-00973,2025-12-20,CUS-0055,Corporate,East,Direct Sales,Furniture,Office Chair,24,USD,195,15,4680,702,3978,105,2520,39.52,1458,1418.48,35.66,8,4
ORD-00974,2025-12-20,CUS-0010,Consumer,East,Retail,Office Supplies,Printer Ink,1,USD,49,10,49,4.9,44.1,24,24,0,20.1,20.1,45.58,0,5
ORD-00975,2025-12-20,CUS-0062,Consumer,East,Online,Office Supplies,Notebook Set,1,USD,18,0,18,0,18,7,7,5.42,11,5.58,31,6,5
ORD-00976,2025-12-20,CUS-0154,Consumer,South,Online,Accessories,Backpack,4,USD,59,5,236,11.8,224.2,25,100,8.88,124.2,115.32,51.44,3,4
ORD-00977,2025-12-21,CUS-0007,Small Business,South,Retail,Technology,Laptop,12,USD,899,5,10788,539.4,10248.6,610,7320,0,2928.6,2928.6,28.58,0,5
ORD-00978,2025-12-21,CUS-0001,Small Business,North,Retail,Accessories,Desk Lamp,10,USD,39,10,390,39,351,16,160,0,191,191,54.42,0,5
ORD-00979,2025-12-22,CUS-0103,Consumer,North,Direct Sales,Office Supplies,Printer Ink,2,USD,49,20,98,19.6,78.4,24,48,9.22,30.4,21.18,27.02,6,3
ORD-00980,2025-12-22,CUS-0233,Small Business,South,Online,Technology,Laptop,12,USD,899,5,10788,539.4,10248.6,610,7320,26.1,2928.6,2902.5,28.32,3,5
ORD-00981,2025-12-23,CUS-0095,Consumer,East,Retail,Technology,Laptop,5,USD,899,15,4495,674.25,3820.75,610,3050,0,770.75,770.75,20.17,0,5
ORD-00982,2025-12-24,CUS-0147,Consumer,West,Retail,Office Supplies,Printer Ink,1,USD,49,0,49,0,49,24,24,0,25,25,51.02,0,5
ORD-00983,2025-12-24,CUS-0137,Corporate,East,Direct Sales,Technology,Monitor,14,USD,249,0,3486,0,3486,155,2170,21,1316,1295,37.15,3,4
ORD-00984,2025-12-25,CUS-0129,Corporate,East,Retail,Office Supplies,Notebook Set,8,USD,18,15,144,21.6,122.4,7,56,0,66.4,66.4,54.25,0,5
ORD-00985,2025-12-25,CUS-0064,Corporate,North,Online,Office Supplies,Paper Pack,20,USD,12,5,240,12,228,5,100,29.01,128,98.99,43.42,1,5
ORD-00986,2025-12-26,CUS-0009,Small Business,East,Retail,Technology,Monitor,7,USD,249,0,1743,0,1743,155,1085,0,658,658,37.75,0,5
ORD-00987,2025-12-26,CUS-0198,Consumer,East,Retail,Office Supplies,Notebook Set,5,USD,18,5,90,4.5,85.5,7,35,0,50.5,50.5,59.06,0,4
ORD-00988,2025-12-26,CUS-0230,Consumer,South,Retail,Office Supplies,Printer Ink,1,USD,49,5,49,2.45,46.55,24,24,0,22.55,22.55,48.44,0,5
